city_ascii,GEOprob,BIOprob,x,y,bio_x,bio_y
Ferrara,0.2305651728680351,0.11745155626859476,1292408.156160827,5598000.694448639,-0.9357212758844655,0.1631475153092845
Ravenna,0.23458121506457408,0.11335585597228447,1360324.1774938034,5530732.222435231,-0.9399081232987623,0.2341077879935658
Treviso,0.22260615846124768,0.12407928474447398,1362550.5673096688,5727623.276760168,-0.8280387230749149,0.1618094638301606
Verona,0.23029949826100485,0.12323350044487906,1223401.203818077,5691121.973115229,-0.9175308994286691,0.08176235846819724
Udine,0.20270783011212212,0.1291939735897899,1473870.058102941,5791573.873988144,-0.7368957344724572,0.21282244840929398
Bolzano,0.2275901994861674,0.13080662081563915,1264589.4154115885,5860904.517481932,-0.801603999931364,0.0458686949704008
Bergamo,0.2368960469007981,0.1293038906857109,1076459.4759709565,5732467.410748987,-0.9670900237238573,-0.03271176498126138
Salerno,0.26009751314647495,0.08267244591530234,1644177.7470675725,4965314.417554488,-1.1173306654275876,0.6372340189355268
Pescara,0.2536457715009165,0.0977990920945029,1582818.4437423197,5229442.151601164,-0.9991463478954907,0.49690416583207364
Arezzo,0.23747200676022798,0.10526348848331343,1321918.9531701235,5382513.430939423,-1.0423246352220206,0.26379357300318795
Siena,0.2315542438289966,0.10496549116550875,1263476.2205036557,5360347.627087627,-1.083756696959714,0.23273575430112414
Livorno,0.2128642919168039,0.110134826692769,1146846.789999543,5396234.649649548,-1.1213649035786877,0.14072532616917632
Pisa,0.21524208210797802,0.11114107427876554,1157722.704250044,5422290.304387222,-1.1013169175435302,0.1382850527210997
Parma,0.2223378987856226,0.12014035998735823,1148817.144986583,5591722.070408053,-1.010412034880428,0.06878064652299232
Catania,0.2657258115154035,0.05809398887972612,1678697.9211625657,4509031.393076654,-1.356917350055884,0.8315084771580576
Messina,0.2643786540402154,0.0643349678863643,1731018.081835404,4607788.586206057,-1.2754309772747057,0.8297345448485451
Reggio di Calabria,0.26439187059253244,0.06400266417083203,1741192.68329391,4595684.217932425,-1.2771984303416692,0.841124879321032
Vibo Valentia,0.2621255095021287,0.07020617999627189,1792243.8017717034,4674026.7796719065,-1.207825720634088,0.8461478809023208
Crotone,0.2556779174348216,0.07981627503990885,1906157.0367004613,4733610.616413765,-1.1178539978118947,0.9005446957085599
Foggia,0.2536856047332103,0.09340238159746776,1732131.2767433366,5080504.437422395,-1.00894096648405,0.653302761080307
Barletta,0.2485707919744608,0.09618171045899185,1811168.1152065613,5059656.78801645,-0.9815015184943401,0.7143545252145962
Taranto,0.24337204297484075,0.09481253359657292,1918034.8263681037,4940098.969233945,-0.9958025048196157,0.8311501486215735
Brindisi,0.2315046917426389,0.10259473499225992,1995958.469923396,4959429.896604919,-0.9463112338417039,0.8763924997655939
Lecce,0.2314702766024921,0.10166717324429023,2020448.7578979144,4918453.673860736,-0.9572269433840477,0.9082472528749466
Benevento,0.2586599821120246,0.08680628914014192,1641962.489200785,5032082.4299515225,-1.0808664205914025,0.6107161229663152
Caserta,0.2596547790558721,0.08496249171894853,1596032.0672994803,5021195.682353359,-1.1097525089499052,0.5838587867877465
